thumbnail,registeredAt,id,count,title
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42786133/42786133.63238858.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42786133/42786133.63238858.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42786133/42786133.63238858"")",2023-09-20T16:38:02+09:00,sm42786133,"Dict{String, Any}(""view"" => 457, ""like"" => 73, ""comment"" => 106, ""mylist"" => 2)",[ACⅥ]フィーオブルビコン17[初見]
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42790589/42790589.57905176.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42790589/42790589.57905176.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42790589/42790589.57905176"")",2023-09-21T19:09:03+09:00,sm42790589,"Dict{String, Any}(""view"" => 63, ""like"" => 15, ""comment"" => 22, ""mylist"" => 1)",TTの初めてのAC#6
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42786354/42786354.31485941.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42786354/42786354.31485941.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42786354/42786354.31485941"")",2023-09-20T19:00:00+09:00,sm42786354,"Dict{String, Any}(""view"" => 350, ""like"" => 13, ""comment"" => 22, ""mylist"" => 0)",【AC6 対戦】こんなにチェンソーを当てまくる人初めて見た。もうロマンじゃ済まされない【ずんだもん実況】【ARMORD CORE6】【アーマードコア６】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42777115/42777115.65129044.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42777115/42777115.65129044.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42777115/42777115.65129044"")",2023-09-19T09:00:00+09:00,sm42777115,"Dict{String, Any}(""view"" => 713, ""like"" => 87, ""comment"" => 193, ""mylist"" => 3)",【ARMORED CORE Ⅵ】待ち望んだロボゲーをやろう会_Part26
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42794859/42794859.38271933.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42794859/42794859.38271933.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42794859/42794859.38271933"")",2023-09-22T20:28:02+09:00,sm42794859,"Dict{String, Any}(""view"" => 74, ""like"" => 3, ""comment"" => 7, ""mylist"" => 1)",【AC6 対戦】背後から一撃必殺！チェンソーマンはチーム戦で化けるガチアセンだった！？【ずんだもん実況】【ARMORD CORE6】【アーマードコア６】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42712510/42712510.30101229.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42712510/42712510.30101229.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42712510/42712510.30101229"")",2023-09-03T12:00:00+09:00,sm42712510,"Dict{String, Any}(""view"" => 8472, ""like"" => 699, ""comment"" => 448, ""mylist"" => 13)",【ARMORED CORE VI】紲星あかりの名前のない実況【A.I.VOICE実況プレイ】part03
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42784331/42784331.56192707.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42784331/42784331.56192707.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42784331/42784331.56192707"")",2023-09-20T09:00:00+09:00,sm42784331,"Dict{String, Any}(""view"" => 765, ""like"" => 86, ""comment"" => 271, ""mylist"" => 2)",【ARMORED CORE Ⅵ】待ち望んだロボゲーをやろう会_Part27
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42786698/42786698.39956119.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42786698/42786698.39956119.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42786698/42786698.39956119"")",2023-09-20T19:05:02+09:00,sm42786698,"Dict{String, Any}(""view"" => 459, ""like"" => 55, ""comment"" => 101, ""mylist"" => 4)","【アーマードコアⅥ】姫様""仕事""の時間です １６話【ゆっくり実況プレイ】"
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42696772/42696772.89182387.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42696772/42696772.89182387.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42696772/42696772.89182387"")",2023-08-31T18:00:00+09:00,sm42696772,"Dict{String, Any}(""view"" => 6743, ""like"" => 742, ""comment"" => 344, ""mylist"" => 13)",【ARMORED CORE VI】紲星あかりの名前のない実況【A.I.VOICE実況プレイ】part02
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42775629/42775629.93489599.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42775629/42775629.93489599.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42775629/42775629.93489599"")",2023-09-18T00:25:02+09:00,sm42775629,"Dict{String, Any}(""view"" => 4112, ""like"" => 343, ""comment"" => 164, ""mylist"" => 15)",【アーマード・コアVI 】ニコライ・ボルコフVSアイスワーム【配信切り抜き】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42793084/42793084.27094944.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42793084/42793084.27094944.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42793084/42793084.27094944"")",2023-09-22T19:00:00+09:00,sm42793084,"Dict{String, Any}(""view"" => 39, ""like"" => 7, ""comment"" => 19, ""mylist"" => 0)",【AC6】強化人間と東北ずん子 Part10【観測データ奪取】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42730190/42730190.54650824.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42730190/42730190.54650824.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42730190/42730190.54650824"")",2023-09-07T19:00:00+09:00,sm42730190,"Dict{String, Any}(""view"" => 10038, ""like"" => 488, ""comment"" => 815, ""mylist"" => 12)",アーマードコア6をねっとりプレイ 第09話
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42783920/42783920.7007338.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42783920/42783920.7007338.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42783920/42783920.7007338"")",2023-09-22T19:00:00+09:00,sm42783920,"Dict{String, Any}(""view"" => 31, ""like"" => 6, ""comment"" => 6, ""mylist"" => 0)",【AC6_Sランク】パーフェクトマーセナリー目指して頑張ります#59「コーラルリリース」
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42780031/42780031.4775649.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42780031/42780031.4775649.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42780031/42780031.4775649"")",2023-09-18T22:49:02+09:00,sm42780031,"Dict{String, Any}(""view"" => 2230, ""like"" => 242, ""comment"" => 249, ""mylist"" => 14)",【アーマードコア6】初心者共のアーマードコア６実況【ボイスロイド実況】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42772841/42772841.59176610.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42772841/42772841.59176610.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42772841/42772841.59176610"")",2023-09-18T09:00:00+09:00,sm42772841,"Dict{String, Any}(""view"" => 821, ""like"" => 99, ""comment"" => 196, ""mylist"" => 3)",【ARMORED CORE Ⅵ】待ち望んだロボゲーをやろう会_Part25
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42718456/42718456.70053460.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42718456/42718456.70053460.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42718456/42718456.70053460"")",2023-09-04T18:00:00+09:00,sm42718456,"Dict{String, Any}(""view"" => 25659, ""like"" => 930, ""comment"" => 477, ""mylist"" => 65)",【アーマードコア6】ルビコン神拳伝承者WhiteCUL VS バルテウス
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42775560/42775560.25817336.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42775560/42775560.25817336.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42775560/42775560.25817336"")",2023-09-18T00:09:02+09:00,sm42775560,"Dict{String, Any}(""view"" => 3147, ""like"" => 306, ""comment"" => 119, ""mylist"" => 14)",【アーマード・コアVI 】ニコライ・ボルコフVSHC/LC【配信切り抜き】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42786969/42786969.90569326.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42786969/42786969.90569326.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42786969/42786969.90569326"")",2023-09-20T20:05:00+09:00,sm42786969,"Dict{String, Any}(""view"" => 401, ""like"" => 49, ""comment"" => 55, ""mylist"" => 1)",【アーマードコア6】ずんだもん何を求めるん？　その26【ずんだもん実況プレイ】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42789548/42789548.66879181.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42789548/42789548.66879181.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42789548/42789548.66879181"")",2023-09-21T13:57:03+09:00,sm42789548,"Dict{String, Any}(""view"" => 187, ""like"" => 13, ""comment"" => 18, ""mylist"" => 3)",大和魂に満ち溢れた621がルビコンに乗り込んだ【AC6】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42787557/42787557.46574788.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42787557/42787557.46574788.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42787557/42787557.46574788"")",2023-09-20T21:36:02+09:00,sm42787557,"Dict{String, Any}(""view"" => 607, ""like"" => 31, ""comment"" => 15, ""mylist"" => 2)",ACⅥ アイビス戦 第1形態即死コン
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42775614/42775614.37149095.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42775614/42775614.37149095.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42775614/42775614.37149095"")",2023-09-18T00:19:02+09:00,sm42775614,"Dict{String, Any}(""view"" => 2062, ""like"" => 251, ""comment"" => 101, ""mylist"" => 15)",【アーマード・コアVI 】ニコライ・ボルコフVSカタフラクト【配信切り抜き】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42788799/42788799.62372822.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42788799/42788799.62372822.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42788799/42788799.62372822"")",2023-09-21T04:38:02+09:00,sm42788799,"Dict{String, Any}(""view"" => 343, ""like"" => 19, ""comment"" => 5, ""mylist"" => 1)",かくざいもくざいご友人
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42713692/42713692.92551063.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42713692/42713692.92551063.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42713692/42713692.92551063"")",2023-09-03T19:00:00+09:00,sm42713692,"Dict{String, Any}(""view"" => 19030, ""like"" => 885, ""comment"" => 654, ""mylist"" => 80)",【AC6】#1 自分の事を東北きりたんだと思い込みながらアーマードコア6を遊びます【Seiren Voice実況】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42748019/42748019.13405977.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42748019/42748019.13405977.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42748019/42748019.13405977"")",2023-09-11T19:00:00+09:00,sm42748019,"Dict{String, Any}(""view"" => 8576, ""like"" => 432, ""comment"" => 544, ""mylist"" => 8)",アーマードコア6をねっとりプレイ 第11話
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42775587/42775587.14475321.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42775587/42775587.14475321.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42775587/42775587.14475321"")",2023-09-18T00:13:02+09:00,sm42775587,"Dict{String, Any}(""view"" => 4340, ""like"" => 333, ""comment"" => 140, ""mylist"" => 14)",【アーマード・コアVI 】ニコライ・ボルコフVS？？？？【配信切り抜き】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42788483/42788483.1129931.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42788483/42788483.1129931.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42788483/42788483.1129931"")",2023-09-21T01:30:00+09:00,sm42788483,"Dict{String, Any}(""view"" => 344, ""like"" => 15, ""comment"" => 34, ""mylist"" => 2)",【AC6】【WhiteCUL実況】ルビコンに舞い降りたクールビューティー#1【VOICEVOX】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42674490/42674490.36448253.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42674490/42674490.36448253.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42674490/42674490.36448253"")",2023-08-26T19:00:00+09:00,sm42674490,"Dict{String, Any}(""view"" => 14333, ""like"" => 622, ""comment"" => 667, ""mylist"" => 14)",アーマードコア6をねっとりプレイ 第02話
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42794282/42794282.59999434.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42794282/42794282.59999434.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42794282/42794282.59999434"")",2023-09-22T17:45:02+09:00,sm42794282,"Dict{String, Any}(""view"" => 32, ""like"" => 3, ""comment"" => 2, ""mylist"" => 1)",【AC6】No.3「壁越え」《遊劇場動画》
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42781847/42781847.50572210.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42781847/42781847.50572210.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42781847/42781847.50572210"")",2023-09-19T19:23:31+09:00,sm42781847,"Dict{String, Any}(""view"" => 702, ""like"" => 78, ""comment"" => 239, ""mylist"" => 2)",【ARMORED CORE Ⅵ】ルビコンゆかり #19【旧宇宙港防衛/旧時代データ回収】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42791601/42791601.46880759.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42791601/42791601.46880759.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42791601/42791601.46880759"")",2023-09-21T23:26:02+09:00,sm42791601,"Dict{String, Any}(""view"" => 113, ""like"" => 3, ""comment"" => 4, ""mylist"" => 0)",【voiceroid遊劇場】譲れない二人
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42731987/42731987.17047173.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42731987/42731987.17047173.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42731987/42731987.17047173"")",2023-09-08T20:00:00+09:00,sm42731987,"Dict{String, Any}(""view"" => 8203, ""like"" => 644, ""comment"" => 459, ""mylist"" => 18)",【AC6】#2 自分の事を東北きりたんだと思い込みながらアーマードコア6を遊びます【Seiren Voice実況】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42781491/42781491.47136328.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42781491/42781491.47136328.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42781491/42781491.47136328"")",2023-09-22T17:00:00+09:00,sm42781491,"Dict{String, Any}(""view"" => 18, ""like"" => 4, ""comment"" => 1, ""mylist"" => 1)",【VOICEROID実況】地底から来たレイヴンPart6【ARMORED CORE VI】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42778914/42778914.43376067.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42778914/42778914.43376067.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42778914/42778914.43376067"")",2023-09-18T19:12:02+09:00,sm42778914,"Dict{String, Any}(""view"" => 410, ""like"" => 50, ""comment"" => 92, ""mylist"" => 3)",【ARMORED CORE Ⅵ　対人戦】　コーラル・ラビット　中国うさぎ　EP5【voicevox実況】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42784684/42784684.98666175.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42784684/42784684.98666175.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42784684/42784684.98666175"")",2023-09-20T04:41:02+09:00,sm42784684,"Dict{String, Any}(""view"" => 222, ""like"" => 39, ""comment"" => 21, ""mylist"" => 2)",【アーマードコア6】近接ゴリゴリ結月ゆかり#6【VOICEROID実況】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42745116/42745116.67663188.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42745116/42745116.67663188.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42745116/42745116.67663188"")",2023-09-10T21:09:02+09:00,sm42745116,"Dict{String, Any}(""view"" => 1213, ""like"" => 37, ""comment"" => 11, ""mylist"" => 18)",【ACVI】赫色【MAD】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42762456/42762456.44850261.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42762456/42762456.44850261.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42762456/42762456.44850261"")",2023-09-15T18:00:00+09:00,sm42762456,"Dict{String, Any}(""view"" => 3260, ""like"" => 180, ""comment"" => 106, ""mylist"" => 12)",【ARMORED CORE VI】アーマードコンテナミサイル＝マキ【弦巻マキ】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42792656/42792656.93844384.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42792656/42792656.93844384.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42792656/42792656.93844384"")",2023-09-22T21:00:00+09:00,sm42792656,"Dict{String, Any}(""view"" => 23, ""like"" => 2, ""comment"" => 0, ""mylist"" => 3)",【ARMORED CORE VI FIRES OF RUBICON】燃え尽きた星を駆ける#2【VOICEROID実況】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42739075/42739075.38939275.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42739075/42739075.38939275.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42739075/42739075.38939275"")",2023-09-09T19:00:00+09:00,sm42739075,"Dict{String, Any}(""view"" => 8590, ""like"" => 436, ""comment"" => 583, ""mylist"" => 11)",アーマードコア6をねっとりプレイ 第10話
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42687663/42687663.45849393.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42687663/42687663.45849393.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42687663/42687663.45849393"")",2023-08-29T19:00:00+09:00,sm42687663,"Dict{String, Any}(""view"" => 13006, ""like"" => 508, ""comment"" => 706, ""mylist"" => 9)",アーマードコア6をねっとりプレイ 第05話
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42678933/42678933.82907300.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42678933/42678933.82907300.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42678933/42678933.82907300"")",2023-08-27T19:00:00+09:00,sm42678933,"Dict{String, Any}(""view"" => 13504, ""like"" => 593, ""comment"" => 816, ""mylist"" => 11)",アーマードコア6をねっとりプレイ 第03話
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42754999/42754999.46528850.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42754999/42754999.46528850.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42754999/42754999.46528850"")",2023-09-21T12:00:00+09:00,sm42754999,"Dict{String, Any}(""view"" => 216, ""like"" => 26, ""comment"" => 75, ""mylist"" => 1)",【AC6】花梨先輩の傭兵バイト＃１３
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42708759/42708759.73504311.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42708759/42708759.73504311.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42708759/42708759.73504311"")",2023-09-02T19:00:00+09:00,sm42708759,"Dict{String, Any}(""view"" => 13357, ""like"" => 539, ""comment"" => 1109, ""mylist"" => 15)",アーマードコア6をねっとりプレイ 第07話
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42674232/42674232.77951247.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42674232/42674232.77951247.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42674232/42674232.77951247"")",2023-08-26T13:52:03+09:00,sm42674232,"Dict{String, Any}(""view"" => 12870, ""like"" => 742, ""comment"" => 413, ""mylist"" => 88)",AC6　ゆかりさんがいくアーマードコア６ー１
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42683671/42683671.47796540.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42683671/42683671.47796540.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42683671/42683671.47796540"")",2023-08-28T19:00:00+09:00,sm42683671,"Dict{String, Any}(""view"" => 11163, ""like"" => 508, ""comment"" => 480, ""mylist"" => 12)",アーマードコア6をねっとりプレイ 第04話
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42786844/42786844.88942702.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42786844/42786844.88942702.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42786844/42786844.88942702"")",2023-09-20T19:40:02+09:00,sm42786844,"Dict{String, Any}(""view"" => 369, ""like"" => 41, ""comment"" => 65, ""mylist"" => 4)",【ソロ実況祭２】にわかレイヴンアリアルさんのACⅥ初見実況番外編
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42794207/42794207.91488439.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42794207/42794207.91488439.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42794207/42794207.91488439"")",2023-09-22T18:15:02+09:00,sm42794207,"Dict{String, Any}(""view"" => 34, ""like"" => 2, ""comment"" => 2, ""mylist"" => 1)",【VOICEVOX実況】ド素人だってルビコンで生きたい #5【アーマードコア6】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42718493/42718493.65476253.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42718493/42718493.65476253.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42718493/42718493.65476253"")",2023-09-04T19:00:00+09:00,sm42718493,"Dict{String, Any}(""view"" => 11366, ""like"" => 484, ""comment"" => 890, ""mylist"" => 10)",アーマードコア6をねっとりプレイ 第08話
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42784385/42784385.60360347.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42784385/42784385.60360347.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42784385/42784385.60360347"")",2023-09-20T00:12:02+09:00,sm42784385,"Dict{String, Any}(""view"" => 652, ""like"" => 32, ""comment"" => 6, ""mylist"" => 2)",供養
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42697148/42697148.1046995.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42697148/42697148.1046995.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42697148/42697148.1046995"")",2023-08-31T19:00:00+09:00,sm42697148,"Dict{String, Any}(""view"" => 11734, ""like"" => 473, ""comment"" => 535, ""mylist"" => 13)",アーマードコア6をねっとりプレイ 第06話
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42794758/42794758.27877753.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42794758/42794758.27877753.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42794758/42794758.27877753"")",2023-09-22T20:00:00+09:00,sm42794758,"Dict{String, Any}(""view"" => 52, ""like"" => 3, ""comment"" => 5, ""mylist"" => 0)",【AC6】ジャンク縛りでエアちゃんを倒す動画【VOICEROID実況プレイ】
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42694154/42694154.61181563.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42694154/42694154.61181563.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42694154/42694154.61181563"")",2023-08-31T18:00:00+09:00,sm42694154,"Dict{String, Any}(""view"" => 6580, ""like"" => 246, ""comment"" => 329, ""mylist"" => 6)",【ARMORED CORE VI】あかりちゃんの楽しいお仕事　2日目
"Dict{String, Any}(""middleUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42777301/42777301.97033049.M"", ""largeUrl"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42777301/42777301.97033049.L"", ""url"" => ""http://nicovideo.cdn.nimg.jp/thumbnails/42777301/42777301.97033049"")",2023-09-20T18:00:00+09:00,sm42777301,"Dict{String, Any}(""view"" => 114, ""like"" => 23, ""comment"" => 19, ""mylist"" => 1)",【AC6】うさぎちゃんのおみ足でイク！？【ソロ実況祭】
